t,x,y,z,vx,vy,vz,wx,wy,wz,ke_trans,ke_rot,pe,e_total,mode
2.666667,12.198286,0.110000,0.000000,3.584307,0.000000,0.000000,0.000000,0.000000,-32.584606,2.762160,1.104864,0.464013,4.331037,rolling
2.683333,12.257888,0.110000,0.000000,3.576132,0.000000,0.000000,0.000000,0.000000,-32.510288,2.749574,1.099830,0.464013,4.313417,rolling
2.700000,12.317354,0.110000,0.000000,3.567957,0.000000,0.000000,0.000000,0.000000,-32.435970,2.737018,1.094807,0.464013,4.295838,rolling
2.716667,12.376684,0.110000,0.000000,3.559782,0.000000,0.000000,0.000000,0.000000,-32.361651,2.724490,1.089796,0.464013,4.278299,rolling
2.733333,12.435877,0.110000,0.000000,3.551607,0.000000,0.000000,0.000000,0.000000,-32.287333,2.711991,1.084796,0.464013,4.260800,rolling
2.750000,12.494934,0.110000,0.000000,3.543432,0.000000,0.000000,0.000000,0.000000,-32.213015,2.699520,1.079808,0.464013,4.243341,rolling
2.766667,12.553855,0.110000,0.000000,3.535257,0.000000,0.000000,0.000000,0.000000,-32.138697,2.687079,1.074831,0.464013,4.225923,rolling
2.783333,12.612640,0.110000,0.000000,3.527082,0.000000,0.000000,0.000000,0.000000,-32.064379,2.674666,1.069866,0.464013,4.208545,rolling
2.800000,12.671288,0.110000,0.000000,3.518907,0.000000,0.000000,0.000000,0.000000,-31.990061,2.662281,1.064913,0.464013,4.191207,rolling
2.816667,12.729800,0.110000,0.000000,3.510732,0.000000,0.000000,0.000000,0.000000,-31.915742,2.649926,1.059970,0.464013,4.173909,rolling
2.833333,12.788176,0.110000,0.000000,3.502557,0.000000,0.000000,0.000000,0.000000,-31.841424,2.637599,1.055040,0.464013,4.156652,rolling
2.850000,12.846416,0.110000,0.000000,3.494382,0.000000,0.000000,0.000000,0.000000,-31.767106,2.625301,1.050120,0.464013,4.139435,rolling
2.866667,12.904520,0.110000,0.000000,3.486207,0.000000,0.000000,0.000000,0.000000,-31.692788,2.613032,1.045213,0.464013,4.122258,rolling
2.883333,12.962487,0.110000,0.000000,3.478032,0.000000,0.000000,0.000000,0.000000,-31.618470,2.600791,1.040317,0.464013,4.105121,rolling
2.900000,13.020318,0.110000,0.000000,3.469857,0.000000,0.000000,0.000000,0.000000,-31.544151,2.588580,1.035432,0.464013,4.088024,rolling
2.916667,13.078012,0.110000,0.000000,3.461682,0.000000,0.000000,0.000000,0.000000,-31.469833,2.576397,1.030559,0.464013,4.070968,rolling
2.933333,13.135571,0.110000,0.000000,3.453507,0.000000,0.000000,0.000000,0.000000,-31.395515,2.564242,1.025697,0.464013,4.053952,rolling
2.950000,13.192993,0.110000,0.000000,3.445332,0.000000,0.000000,0.000000,0.000000,-31.321197,2.552117,1.020847,0.464013,4.036976,rolling
2.966667,13.250279,0.110000,0.000000,3.437157,0.000000,0.000000,0.000000,0.000000,-31.246879,2.540020,1.016008,0.464013,4.020041,rolling
2.983333,13.307429,0.110000,0.000000,3.428982,0.000000,0.000000,0.000000,0.000000,-31.172561,2.527952,1.011181,0.464013,4.003145,rolling
3.000000,13.364442,0.110000,0.000000,3.420807,0.000000,0.000000,0.000000,0.000000,-31.098242,2.515912,1.006365,0.464013,3.986290,rolling
3.016667,13.421319,0.110000,0.000000,3.412632,0.000000,0.000000,0.000000,0.000000,-31.023924,2.503902,1.001561,0.464013,3.969476,rolling
3.033333,13.478060,0.110000,0.000000,3.404457,0.000000,0.000000,0.000000,0.000000,-30.949606,2.491920,0.996768,0.464013,3.952701,rolling
3.050000,13.534665,0.110000,0.000000,3.396282,0.000000,0.000000,0.000000,0.000000,-30.875288,2.479967,0.991987,0.464013,3.935966,rolling
